id,_natsuno<jpn>,natsuno<eng>,_kiko<jpn>,kiko<eng>,_shino<jpn>,shino<eng>,_akane<jpn>,akane<eng>,_minamo<jpn>,minamo<eng>,_itsuka<jpn>,itsuka<eng>,_hinase<jpn>,hinase<eng>,_meguru<jpn>,meguru<eng>
itemDropEnemy00,あ......{0}が何か落としてる......,<PLEASE_TRANSLATE>,あ......{0}、何か落としました......,<PLEASE_TRANSLATE>,お？　{0}が何か落としたねー,<PLEASE_TRANSLATE>,お。{0}が何か落としたっぽい......,<PLEASE_TRANSLATE>,おー......{0}、何か落としとる......,<PLEASE_TRANSLATE>,あ......{0}が、何か落としてる,<PLEASE_TRANSLATE>,あ......{0}が何か落としたみたいです......,<PLEASE_TRANSLATE>,あ！　{0}が何か落としてる！,<PLEASE_TRANSLATE>
itemGetBonus00,あ......<br><button>{0}</button>、見つけた<br>車に積んどく,<PLEASE_TRANSLATE>,あ......<br><button>{0}</button>、見つけました......<br>車に積んどきますね,<PLEASE_TRANSLATE>,お......<br><button>{0}</button>、見つけた！<br>車に積んどくねー！,<PLEASE_TRANSLATE>,お。<br><button>{0}</button>、みーっけ<br>車に積んどくねー,<PLEASE_TRANSLATE>,あー。<br><button>{0}</button>、見つけた<br>車に積んどけばいいよね,<PLEASE_TRANSLATE>,あ......<br><button>{0}</button>、見つけた<br>車に積んでおこう,<PLEASE_TRANSLATE>,あ......<br><button>{0}</button>、見つけました<br>車に乗せておきます,<PLEASE_TRANSLATE>,お......<br><button>{0}</button>、見つけた<br>車に積んどくっす,<PLEASE_TRANSLATE>
itemGetRecord00,{0}件、旅したね<br>せっかくだし、地図に描いとこ<br>......<br>......よし,<PLEASE_TRANSLATE>,{0}件、旅しました......<br>せっかくだし、地図に描いておきます<br>......<br>......よし,<PLEASE_TRANSLATE>,{0}件、旅したね！<br>せっかくだし、地図に描いとこー<br>......<br>......よーし！,<PLEASE_TRANSLATE>,{0}件、旅したねー<br>せっかくだし、地図に描いとこーっと<br>......<br>......よーし,<PLEASE_TRANSLATE>,{0}件、旅したよ<br>せっかくだし、地図に描いとこ<br>......<br>......よし,<PLEASE_TRANSLATE>,{0}件、旅したかな<br>せっかくだし、地図に描いておこう<br>......<br>......よし,<PLEASE_TRANSLATE>,{0}件、旅しましたね<br>せっかくだし、地図、描いておきましょう<br>......<br>......よし,<PLEASE_TRANSLATE>,{0}件、旅した！<br>せっかくだし、地図に描いとこーっと<br>......<br>......よーし,<PLEASE_TRANSLATE>
itemPushHouse00,持ってる荷物、全部仕舞っとくね......,<PLEASE_TRANSLATE>,持ってる荷物、全部仕舞っときます......,<PLEASE_TRANSLATE>,持ってる荷物、全部仕舞っとくね！,<PLEASE_TRANSLATE>,持ってるもの、全部仕舞っとくねー,<PLEASE_TRANSLATE>,持っとるもの、全部仕舞っとくよ,<PLEASE_TRANSLATE>,持ってる荷物、全部仕舞っとく,<PLEASE_TRANSLATE>,持ってる荷物、全部仕舞っておきますね,<PLEASE_TRANSLATE>,持ってる荷物、全部仕舞っとくっす......,<PLEASE_TRANSLATE>
toolInteract00,<button>{0}</button>使って、<button>{1}</button>調べてみる......,<PLEASE_TRANSLATE>,<button>{0}</button>使って、<button>{1}</button>調べてみます......,<PLEASE_TRANSLATE>,<button>{0}</button>使って、<button>{1}</button>調べてみよーっと！,<PLEASE_TRANSLATE>,<button>{0}</button>使って、<button>{1}</button>調べてみよー,<PLEASE_TRANSLATE>,<button>{0}</button>で<button>{1}</button>、調べてみるよ,<PLEASE_TRANSLATE>,<button>{0}</button>使って、<button>{1}</button>を調べてみる,<PLEASE_TRANSLATE>,<button>{0}</button>を使って、<button>{1}</button>調べてみますね......,<PLEASE_TRANSLATE>,<button>{0}</button>使って、<button>{1}</button>調べてみよーっと,<PLEASE_TRANSLATE>
locked00,鍵かかってるみたい......開かない......<br>どこかに鍵とか落ちてないかな......,<PLEASE_TRANSLATE>,鍵かかってます......開けられません......<br>鍵、どこかに落ちてるといいんですけど......,<PLEASE_TRANSLATE>,ありゃ。鍵かかってるね。これは開かないや<br>鍵、どっかあるかなー,<PLEASE_TRANSLATE>,鍵がかかってるみたい。開けられそーにないね<br>鍵、この辺に落ちてるといーけど,<PLEASE_TRANSLATE>,あら、鍵かかっとるね。んー......開かん......<br>鍵、どっか落ちとるかな......,<PLEASE_TRANSLATE>,鍵かかってるみたいだ......開かない<br>どこかに鍵、落ちてるといいけど,<PLEASE_TRANSLATE>,鍵かかってるみたいです......開きません......<br>どこかに鍵、落ちてませんかね......<br>鍵、お持ちの方ー？,<PLEASE_TRANSLATE>,鍵かかってるっぽい......開かない......<br>どこかに鍵とかないかなー,<PLEASE_TRANSLATE>
unlock00,{0}を使って開けたよ,<PLEASE_TRANSLATE>,{0}を使ってみました......。開いた......！,<PLEASE_TRANSLATE>,{0}で鍵が開いた！,<PLEASE_TRANSLATE>,{0}で解錠したよー,<PLEASE_TRANSLATE>,{0}で鍵開けたー,<PLEASE_TRANSLATE>,{0}を使って、開けたよ,<PLEASE_TRANSLATE>,{0}を使って開けました,<PLEASE_TRANSLATE>,{0}使って開けた！,<PLEASE_TRANSLATE>
hasHole00,穴があいてる......何か、はめ込めそう......<br>どこかに使えそうなもの、落ちてないかな......,<PLEASE_TRANSLATE>,穴がありますね......。何かはめるのかな<br>使えるもの、どこかにあるといいですけど......,<PLEASE_TRANSLATE>,お、穴あいてる。何かはめるっぽいかも？<br>その辺になんか落ちてないかなー,<PLEASE_TRANSLATE>,んー？　何かはめ込めそうな穴があるねー<br>使えそうなの、どっかあるかなー,<PLEASE_TRANSLATE>,あー......なんか、はめられそうな、くぼみ的なのがある<br>なんか落ちとらんかな,<PLEASE_TRANSLATE>,穴があいてる......何か、はめ込めそうだ<br>どこかに使えそうなもの、落ちてるといいけど,<PLEASE_TRANSLATE>,穴があいてます......何か、はめ込めるようですけど......<br>どこかに使えそうなもの、落ちてませんかね<br>どなたかー？,<PLEASE_TRANSLATE>,穴があいてる......？　何か、はめ込めそうかも！<br>どこかに使えそうなもの、落ちてないかなー。おーい！,<PLEASE_TRANSLATE>
fillHole01,あ、{0}がはまった。ぴったり,<PLEASE_TRANSLATE>,あ......{0}、きれいにはまりました......,<PLEASE_TRANSLATE>,お！　{0}がはまった！,<PLEASE_TRANSLATE>,{0}、はめられたよー。ぴったし合ってそう,<PLEASE_TRANSLATE>,{0}、はめられた。完璧,<PLEASE_TRANSLATE>,{0}がはまった。これで当たりだったらしい,<PLEASE_TRANSLATE>,あ、{0}がはまりました。ぴったりです,<PLEASE_TRANSLATE>,あ、{0}がはまった。ぴったり！,<PLEASE_TRANSLATE>
lockedPassCode00,鍵がかかってるみたい......。数字を入力するところがあるけど......なんて入れてみる？,<PLEASE_TRANSLATE>,これ、鍵かかってますね......。パスワードを入力できますけど......なに入れてみます？,<PLEASE_TRANSLATE>,鍵、かかってるみたい。パスワードで開くのかな。なんて入れてみる？,<PLEASE_TRANSLATE>,パスコードでロックされてるっぽい。なんて入力してみる？,<PLEASE_TRANSLATE>,鍵かかっとるね......<br>数字打ち込めるけど......なんて打ってみる？,<PLEASE_TRANSLATE>,鍵がかかってるみたいだ......。数字を入力するところがある......何を入力してみる？,<PLEASE_TRANSLATE>,鍵がかかってるみたいです......。数字を入力するところがありますね......なんて入れてみましょう？,<PLEASE_TRANSLATE>,鍵がかかってるっぽい......。数字を入力するところがあるっすけど......なんて入れてみます？,<PLEASE_TRANSLATE>
successPassCode00,あ、開いた,<PLEASE_TRANSLATE>,あ、開きました！,<PLEASE_TRANSLATE>,お！　やったね！　開いたよ！,<PLEASE_TRANSLATE>,よし、開いたね,<PLEASE_TRANSLATE>,おし、開いた,<PLEASE_TRANSLATE>,あ......。開いた,<PLEASE_TRANSLATE>,あ、なんと<br>開きました,<PLEASE_TRANSLATE>,あ、開いた！,<PLEASE_TRANSLATE>
failedPassCode00,開かない......ハズレみたい,<PLEASE_TRANSLATE>,開きませんでした......,<PLEASE_TRANSLATE>,残念、開かなかったよ,<PLEASE_TRANSLATE>,だめかー。開かなかった,<PLEASE_TRANSLATE>,開かんね。だめらしい,<PLEASE_TRANSLATE>,開かない......ハズレみたいだ,<PLEASE_TRANSLATE>,開きません......これではないようです......,<PLEASE_TRANSLATE>,開かない......ハ、ハズレみたいっす......すみません......,<PLEASE_TRANSLATE>
call00,何？,<PLEASE_TRANSLATE>,な、なんでしょう......？,<PLEASE_TRANSLATE>,何かな？,<PLEASE_TRANSLATE>,何か用？,<PLEASE_TRANSLATE>,なんかあった？,<PLEASE_TRANSLATE>,何？,<PLEASE_TRANSLATE>,なんでしょう？,<PLEASE_TRANSLATE>,は、はい......なんでしょう......？,<PLEASE_TRANSLATE>
callFailed00,えーと......なんのこと......？,<PLEASE_TRANSLATE>,......？　ええと......ご、ごめんなさい、なんのことか......,<PLEASE_TRANSLATE>,ん？　ねぇ、あたしにわかるように言って？,<PLEASE_TRANSLATE>,？　なんのこと？,<PLEASE_TRANSLATE>,？　なんて？,<PLEASE_TRANSLATE>,......？　ごめん、なんのことかわかんない,<PLEASE_TRANSLATE>,ええと......なんでしょう？　すみません、よくわからなくて......,<PLEASE_TRANSLATE>,えーと......なんのこと......っすか......？,<PLEASE_TRANSLATE>
callAlready00,ん......今やってる......,<PLEASE_TRANSLATE>,は、はい......今やってます......,<PLEASE_TRANSLATE>,んん、今やってるよ......,<PLEASE_TRANSLATE>,んー、今やってるよー,<PLEASE_TRANSLATE>,んん......今やっとる......,<PLEASE_TRANSLATE>,ああ......今やってる.よ..,<PLEASE_TRANSLATE>,はい......今、やっているところです......,<PLEASE_TRANSLATE>,ん......今、やってるっす......,<PLEASE_TRANSLATE>
callHistoryed00,それ、もう見たくない？,<PLEASE_TRANSLATE>,それ、もう見ませんでしたっけ......？,<PLEASE_TRANSLATE>,それ、もう見たやつじゃない？,<PLEASE_TRANSLATE>,えー？　それ、もう見たよ？,<PLEASE_TRANSLATE>,それ、もう見とるやつじゃない？,<PLEASE_TRANSLATE>,それ......もう見たと思う,<PLEASE_TRANSLATE>,それ、先ほど見ませんでしたか？,<PLEASE_TRANSLATE>,それ、もう見たくないっすか......？,<PLEASE_TRANSLATE>
callLost00,それ、ここにはなくない？,<PLEASE_TRANSLATE>,えーと......それ、ここにはないんですけど......,<PLEASE_TRANSLATE>,え？　それ、ここにはないよね？,<PLEASE_TRANSLATE>,それ、ここにはないけどー？,<PLEASE_TRANSLATE>,それ、ここにはなくない？,<PLEASE_TRANSLATE>,それ、ここにはないと思うけど,<PLEASE_TRANSLATE>,それ、ここにはありませんけれど......,<PLEASE_TRANSLATE>,それ、ここにはなくないっすか......？,<PLEASE_TRANSLATE>
callPost00,？　あとでちゃんと調べとくよ。大丈夫、忘れてない,<PLEASE_TRANSLATE>,えと......あとでちゃんと調べますから......,<PLEASE_TRANSLATE>,？　あとでちゃんと見るよ。だいじょーぶ、忘れてない！,<PLEASE_TRANSLATE>,んー？　ちゃんと調べるよ。あとでね,<PLEASE_TRANSLATE>,ん？　ああ、あとで調べとく。忘れとらんよ,<PLEASE_TRANSLATE>,......？　あとでちゃんと調べとくから。忘れてない,<PLEASE_TRANSLATE>,ええと？　あとでちゃんと調べます。ご安心ください,<PLEASE_TRANSLATE>,あ、あとでちゃんと調べとくっす！　忘れてない忘れてない......,<PLEASE_TRANSLATE>
callHas00,？　持ってるよ？,<PLEASE_TRANSLATE>,え......？　持ってます......けど......,<PLEASE_TRANSLATE>,ん？　ちゃんと持ってるよー？,<PLEASE_TRANSLATE>,えー？　持ってるけどー？,<PLEASE_TRANSLATE>,え？　持っとるよ？,<PLEASE_TRANSLATE>,......？　持ってるけど,<PLEASE_TRANSLATE>,？　持ってますよ。大丈夫です,<PLEASE_TRANSLATE>,......？　も、持ってるっすけど......？,<PLEASE_TRANSLATE>
encount00,{0}がいた！　戦うしかないかも......！,<PLEASE_TRANSLATE>,うわっ！　{0}がいました！　うう......戦うしか......,<PLEASE_TRANSLATE>,{0}がいた！　こりゃ、逃げられないね......,<PLEASE_TRANSLATE>,{0}、見つけた......。逃げる......のは、無理っぽい......,<PLEASE_TRANSLATE>,{0}、みっけた......。逃げられんよね......これは......,<PLEASE_TRANSLATE>,{0}がいた......。戦うしかないな......,<PLEASE_TRANSLATE>,{0}がいました......！　これはもう、逃げられないですね......,<PLEASE_TRANSLATE>,わ、{0}......！　お助け......！,<PLEASE_TRANSLATE>
encountSurvivor00,{0}と手合わせ......<br>やるしかないかぁ......なんかやる気満々だし......,<PLEASE_TRANSLATE>,{0}さんとお手合わせ......<br>うぅ......やるしかないんですか......,<PLEASE_TRANSLATE>,{0}と一戦！<br>お手合わせ願おう！,<PLEASE_TRANSLATE>,{0}とお手合わせ......<br>手加減してね......！,<PLEASE_TRANSLATE>,{0}とお手合わせ<br>いざ,<PLEASE_TRANSLATE>,{0}とお手合わせ......,<PLEASE_TRANSLATE>,{0}とお手合わせ......！<br>負けませんよ......！,<PLEASE_TRANSLATE>,{0}と手合わせ......<br>やるしかないっすよね......なんかやる気満々だし......,<PLEASE_TRANSLATE>
assault00,{0}......！　やるしかないよね......,<PLEASE_TRANSLATE>,{0}です......。戦います......！,<PLEASE_TRANSLATE>,{0}、だね......！　やるよっ,<PLEASE_TRANSLATE>,{0}、だねー......やっちゃおっかー！,<PLEASE_TRANSLATE>,{0}、ね。やるしかない......よねー......,<PLEASE_TRANSLATE>,{0}......。相手するしかない......,<PLEASE_TRANSLATE>,{0}......！　やるしかありません......！,<PLEASE_TRANSLATE>,{0}......！　や、やるしかない......,<PLEASE_TRANSLATE>
joinBattle00,わたしも加勢するよ！,<PLEASE_TRANSLATE>,わ、わたしも加勢します......！,<PLEASE_TRANSLATE>,あたしも戦う！,<PLEASE_TRANSLATE>,お、アタシも加勢するよ,<PLEASE_TRANSLATE>,おっと、うちも戦うよ！,<PLEASE_TRANSLATE>,私も加勢する......！,<PLEASE_TRANSLATE>,私も加勢します！,<PLEASE_TRANSLATE>,う、うちも戦うっす！　死なない程度に......！,<PLEASE_TRANSLATE>
battleWin00,ふぅ......なんとか倒した......,<PLEASE_TRANSLATE>,はぁぁぁ.......やられずにすみました......怖かった......,<PLEASE_TRANSLATE>,もう動かないね......ほっ......,<PLEASE_TRANSLATE>,ふー。動かなくなった。もうだいじょーぶ,<PLEASE_TRANSLATE>,はー......動かんくなった......,<PLEASE_TRANSLATE>,よし......なんとか倒した,<PLEASE_TRANSLATE>,ほっ......なんとかなりました......,<PLEASE_TRANSLATE>,ふぅ......な、なんとか倒した......よかった......死ななくて......,<PLEASE_TRANSLATE>
battleWinSurvivor00,わたしの勝ち......っぽい？,<PLEASE_TRANSLATE>,勝ち......みたいです,<PLEASE_TRANSLATE>,勝ったー。いえい,<PLEASE_TRANSLATE>,勝っちゃったねー,<PLEASE_TRANSLATE>,うん、うちの勝ちだね,<PLEASE_TRANSLATE>,勝ち、だね,<PLEASE_TRANSLATE>,じゃあ、私の勝ちですね,<PLEASE_TRANSLATE>,う、うちの勝ち......っぽい？,<PLEASE_TRANSLATE>
kill00,{0}をやったよ！,<PLEASE_TRANSLATE>,{0}をやりました！,<PLEASE_TRANSLATE>,{0}を倒した！,<PLEASE_TRANSLATE>,{0}、やったったー,<PLEASE_TRANSLATE>,{0}、たおした！,<PLEASE_TRANSLATE>,{0}を倒した,<PLEASE_TRANSLATE>,{0}をやりました！,<PLEASE_TRANSLATE>,{0}、やったっす！　でももうやだ！,<PLEASE_TRANSLATE>
killSurvivor00,あ......勝った？,<PLEASE_TRANSLATE>,えと......勝ち、ですか......？,<PLEASE_TRANSLATE>,お！　あたしの勝ち？,<PLEASE_TRANSLATE>,おー。アタシ勝っちゃった？,<PLEASE_TRANSLATE>,うちの勝ち......かな？,<PLEASE_TRANSLATE>,私の勝ち......でいいかな,<PLEASE_TRANSLATE>,私の勝ち......でしょうか......？,<PLEASE_TRANSLATE>,あ......勝った？,<PLEASE_TRANSLATE>
battle_noWeapon00,そのへんに落ちてるもので戦うしかないか......,<PLEASE_TRANSLATE>,ひ、拾った棒で戦うしかない......ですよね......,<PLEASE_TRANSLATE>,そのへんのもので殴るしかないかぁ......,<PLEASE_TRANSLATE>,あー......武器ない......この棒切れで戦うかー,<PLEASE_TRANSLATE>,武器は、この竹刀だけ！,<PLEASE_TRANSLATE>,その辺りに落ちてるもので戦うしかないか......,<PLEASE_TRANSLATE>,何か、落ちてるもので戦うしかありませんね......！,<PLEASE_TRANSLATE>,手ぶらでも......戦うしかない......死にたくない......,<PLEASE_TRANSLATE>
battle_noAmmo00,あ、弾切れ......そのへんに落ちてるもので戦うしかないか......,<PLEASE_TRANSLATE>,弾がないです......その辺の棒で戦うしか......,<PLEASE_TRANSLATE>,あちゃー、弾切れだ......そのへんのもので殴るしかないかぁ......,<PLEASE_TRANSLATE>,あー......弾がない......この棒切れで戦うかー,<PLEASE_TRANSLATE>,んー......弾がないんじゃ使えんね......,<PLEASE_TRANSLATE>,弾切れか......その辺に落ちてるもので戦うしかない......,<PLEASE_TRANSLATE>,あ、弾切れでした......落ちてるもので戦うしかありませんね......,<PLEASE_TRANSLATE>,た、弾切れ......！　弾は！　弾はどこ......！,<PLEASE_TRANSLATE>
battle_attack00,このっ......！,<PLEASE_TRANSLATE>,えい！,<PLEASE_TRANSLATE>,そりゃ！,<PLEASE_TRANSLATE>,どいてよ！,<PLEASE_TRANSLATE>,とうっ......！,<PLEASE_TRANSLATE>,これでっ......！,<PLEASE_TRANSLATE>,ほらっ......！,<PLEASE_TRANSLATE>,うああああ......！,<PLEASE_TRANSLATE>
battle_attack01,あいつの足を潰した！,<PLEASE_TRANSLATE>,こないで！！,<PLEASE_TRANSLATE>,こないでよ！,<PLEASE_TRANSLATE>,これで倒れろ......！,<PLEASE_TRANSLATE>,これでどうだ......！,<PLEASE_TRANSLATE>,もう倒れてくれ......！,<PLEASE_TRANSLATE>,これでどう......！,<PLEASE_TRANSLATE>,このこの、この......！,<PLEASE_TRANSLATE>
battle_attack_weapon00,当たった！,<PLEASE_TRANSLATE>,当たれ......！,<PLEASE_TRANSLATE>,このぉ！,<PLEASE_TRANSLATE>,一発あーたり！,<PLEASE_TRANSLATE>,一発あてた！,<PLEASE_TRANSLATE>,当てた！,<PLEASE_TRANSLATE>,当たりました！,<PLEASE_TRANSLATE>,あ、当たった！　ラッキー！,<PLEASE_TRANSLATE>
battle_attack_survivor00,この......っ！,<PLEASE_TRANSLATE>,えい......！,<PLEASE_TRANSLATE>,とりゃ！,<PLEASE_TRANSLATE>,とうっ！,<PLEASE_TRANSLATE>,めーんっ,<PLEASE_TRANSLATE>,この......！,<PLEASE_TRANSLATE>,これでどう......！,<PLEASE_TRANSLATE>,この......っ！,<PLEASE_TRANSLATE>
battle_attack_survivor01,てい......！,<PLEASE_TRANSLATE>,と、とぅ......っ,<PLEASE_TRANSLATE>,せいっ！,<PLEASE_TRANSLATE>,当たってよ......！,<PLEASE_TRANSLATE>,どーうっ,<PLEASE_TRANSLATE>,これで！,<PLEASE_TRANSLATE>,ほらっ！,<PLEASE_TRANSLATE>,てい......！,<PLEASE_TRANSLATE>
battle_attack_survivor02,もうっ......！,<PLEASE_TRANSLATE>,もうっ......！,<PLEASE_TRANSLATE>,これでどうだっ,<PLEASE_TRANSLATE>,ほら......！,<PLEASE_TRANSLATE>,てーいっ,<PLEASE_TRANSLATE>,当たれ......！,<PLEASE_TRANSLATE>,とうっ......！,<PLEASE_TRANSLATE>,もうっ......！,<PLEASE_TRANSLATE>
battle_damage00,離せっ......この......！,<PLEASE_TRANSLATE>,やめてください！　いやだっ！,<PLEASE_TRANSLATE>,やだやだ！　やめてっ,<PLEASE_TRANSLATE>,ううっ......,<PLEASE_TRANSLATE>,うっ......！,<PLEASE_TRANSLATE>,邪魔だ......！,<PLEASE_TRANSLATE>,離して......もうっ......！,<PLEASE_TRANSLATE>,やめてやめてやめて......！　むり......！,<PLEASE_TRANSLATE>
battle_damage01,もうっ......！,<PLEASE_TRANSLATE>,いや......っ！,<PLEASE_TRANSLATE>,くぅ......！,<PLEASE_TRANSLATE>,もう......この......！,<PLEASE_TRANSLATE>,やめっ......！,<PLEASE_TRANSLATE>,このっ......！,<PLEASE_TRANSLATE>,いたた......,<PLEASE_TRANSLATE>,やだ！　死にとうない！,<PLEASE_TRANSLATE>
battle_damage_survivor00,いたっ......！,<PLEASE_TRANSLATE>,あいたっ......,<PLEASE_TRANSLATE>,いったぁ......,<PLEASE_TRANSLATE>,いったー,<PLEASE_TRANSLATE>,うっ......,<PLEASE_TRANSLATE>,くっ......,<PLEASE_TRANSLATE>,うっ......！,<PLEASE_TRANSLATE>,いたっ......！,<PLEASE_TRANSLATE>
battle_damage_survivor01,あぶなっ......,<PLEASE_TRANSLATE>,うぅ......,<PLEASE_TRANSLATE>,くぅ......！,<PLEASE_TRANSLATE>,うっ......,<PLEASE_TRANSLATE>,くぅ......！,<PLEASE_TRANSLATE>,うっ......！,<PLEASE_TRANSLATE>,いたた......,<PLEASE_TRANSLATE>,あぶなっ......,<PLEASE_TRANSLATE>
battle_attack_miss00,はずした......！,<PLEASE_TRANSLATE>,は、はずしちゃいました......！,<PLEASE_TRANSLATE>,はずした！,<PLEASE_TRANSLATE>,はずした......！,<PLEASE_TRANSLATE>,はずした......！,<PLEASE_TRANSLATE>,はずした......！,<PLEASE_TRANSLATE>,はずしてしまいました......！,<PLEASE_TRANSLATE>,は、はずしちゃった......！,<PLEASE_TRANSLATE>
battle_attack_miss01,当たんなかった......！,<PLEASE_TRANSLATE>,当たりません......！,<PLEASE_TRANSLATE>,ちぇっ......当たんない......！,<PLEASE_TRANSLATE>,くーっ......当たらない......！,<PLEASE_TRANSLATE>,ちぇっ......当たらん......！,<PLEASE_TRANSLATE>,当たらない......！,<PLEASE_TRANSLATE>,当たりません......！,<PLEASE_TRANSLATE>,あ、当たんなかった......！,<PLEASE_TRANSLATE>
battle_attack_miss02,あっ......当てられなかった......,<PLEASE_TRANSLATE>,わっ......避けられました......！,<PLEASE_TRANSLATE>,避けないでよ......！,<PLEASE_TRANSLATE>,避けるな......！,<PLEASE_TRANSLATE>,よけんでよ......！,<PLEASE_TRANSLATE>,くっ......当てられなかった,<PLEASE_TRANSLATE>,もうっ......当てられない......,<PLEASE_TRANSLATE>,あ......当てられない......！　無能！,<PLEASE_TRANSLATE>
battle_wait00,さて......,<PLEASE_TRANSLATE>,どうしよう......,<PLEASE_TRANSLATE>,さーてさて......,<PLEASE_TRANSLATE>,ほらほら、おいで～？,<PLEASE_TRANSLATE>,ほらほら......打っておいで,<PLEASE_TRANSLATE>,さて......,<PLEASE_TRANSLATE>,はて......どうしましょう......,<PLEASE_TRANSLATE>,さて......？,<PLEASE_TRANSLATE>
battle_wait01,どう攻めようかな......,<PLEASE_TRANSLATE>,ええと......,<PLEASE_TRANSLATE>,かかってこーい！,<PLEASE_TRANSLATE>,さーて......,<PLEASE_TRANSLATE>,どう攻めようかね......,<PLEASE_TRANSLATE>,どうしようか......,<PLEASE_TRANSLATE>,はてはて......,<PLEASE_TRANSLATE>,どうしよっかなー,<PLEASE_TRANSLATE>
comeEnemy00,{0}、こっち来る......,<PLEASE_TRANSLATE>,{0}、こっちに来ます......,<PLEASE_TRANSLATE>,{0}、こっち来る......！,<PLEASE_TRANSLATE>,{0}、こっち来てるね......,<PLEASE_TRANSLATE>,{0}、こっち来とるね......,<PLEASE_TRANSLATE>,{0}、こっち来てる......,<PLEASE_TRANSLATE>,{0}、こっちに来ます......,<PLEASE_TRANSLATE>,{0}、こっち来るっす......！　来んな！,<PLEASE_TRANSLATE>
comeEnemy01,{0}、近寄ってくる......,<PLEASE_TRANSLATE>,{0}、迫ってきます......！,<PLEASE_TRANSLATE>,{0}、近づいてくる......！,<PLEASE_TRANSLATE>,{0}、にじり寄ってくる......！,<PLEASE_TRANSLATE>,{0}、近寄ってきとる......！,<PLEASE_TRANSLATE>,{0}、近寄ってくるな......,<PLEASE_TRANSLATE>,{0}、近寄ってきますね......,<PLEASE_TRANSLATE>,{0}、来てる来てる......！,<PLEASE_TRANSLATE>
comeEnemy02,{0}、こっちに来てる......！,<PLEASE_TRANSLATE>,{0}、近づいてきます......！,<PLEASE_TRANSLATE>,{0}、寄ってくる......！,<PLEASE_TRANSLATE>,{0}、こっち来る......！,<PLEASE_TRANSLATE>,{0}、こっち寄ってくるじゃん......,<PLEASE_TRANSLATE>,{0}、近づいてくる......,<PLEASE_TRANSLATE>,{0}、寄ってきてます......！,<PLEASE_TRANSLATE>,{0}、こっちに来る......！　やだ！　あっちいけ！,<PLEASE_TRANSLATE>
confirmEscapeBattleBoss00,今なら、逃げられるかも......！<br>どうする？　<button>逃げる</button>？　このまま<button>戦う</button>？,<PLEASE_TRANSLATE>,い、今なら......逃げられるかもです！<br>どうしましょう、<button>逃げます</button>？　このまま<button>戦います</button>？,<PLEASE_TRANSLATE>,今なら......逃げられるかも......！<br>どうする？　<button>逃げちゃう</button>？　<button>このまま戦う</button>？,<PLEASE_TRANSLATE>,んー......今なら、逃げられるかも......<br>どーする？　<button>逃げる</button>？　このまま<button>戦う</button>？,<PLEASE_TRANSLATE>,んー......今なら、逃げられるかも......<br>どーする？　<button>逃げとく</button>？　このまま<button>戦う</button>？,<PLEASE_TRANSLATE>,今なら、逃げられるかもしれない......<br>どうする？　<button>逃げる</button>？　このまま<button>戦う</button>？,<PLEASE_TRANSLATE>,今なら、逃げられるかもしれません！<br>どうしましょう？　<button>逃げる</button>か、このまま<button>戦う</button>か......,<PLEASE_TRANSLATE>,今なら、逃げられるかも......！<br>どうする？　<button>逃げる</button>？　もしかして、このまま<button>戦う</button>......？,<PLEASE_TRANSLATE>
dead00,あ......だめ、かも......<br>もう、立てない......ごめんね......,<PLEASE_TRANSLATE>,いたいっ！　<br>......え？<br>ああ.......ごめんないさ.......あたし、もう......,<PLEASE_TRANSLATE>,あちゃ～......あたしの運もここまでかぁ......<br>あーあ......<br>ごめんね......,<PLEASE_TRANSLATE>,あー、れー......あー、もう無理かも......<br>ごめん......ここまで......みたい......,<PLEASE_TRANSLATE>,う......あー......<br>ごめん、もう無理......<br>うち、ここまで......みたい......,<PLEASE_TRANSLATE>,くっ......<br>ここまでみたいだ......ごめん......私......,<PLEASE_TRANSLATE>,あ......だめ、かも......<br>もう、立てない......ごめんね......,<PLEASE_TRANSLATE>,あ......だめ、かも......<br>もう、目の前が......<br>まぢむり......,<PLEASE_TRANSLATE>
staminaLost00,あー......<br>もう......お腹すきすぎて動けないよ......<br>帰る......,<PLEASE_TRANSLATE>,うう......<br>お腹がぺこぺこで......これ以上は......<br>一度、帰りましょう......,<PLEASE_TRANSLATE>,うー......<br>もう動けないよー......お腹空いたー<br>いったん帰ろー......,<PLEASE_TRANSLATE>,あー......<br>もーだめ......お腹空きすぎ......動けない......<br>一度、帰るねー......,<PLEASE_TRANSLATE>,あー......もう......<br>お腹空きすぎ<br>帰らせて......,<PLEASE_TRANSLATE>,あー......<br>もう......お腹すきすぎて動けないよ......<br>帰る......,<PLEASE_TRANSLATE>,うーん......<br>ごめんなさい、もう......お腹空きすぎて......<br>いったん、帰らせてください......,<PLEASE_TRANSLATE>,あー！<br>もう......お腹すきすぎて動けない！<br>無理！　帰る！,<PLEASE_TRANSLATE>
